appid,name,release_date,required_age,price,dlc_count,header_image,windows,mac,linux,metacritic_score,recommendations,supported_languages,full_audio_languages,publishers,positive,negative,average_playtime_forever,median_playtime_forever,discount,peak_ccu,pct_pos_total,num_reviews_total,tags_sep,publisher
3354980,Scary Shadow Spot - Bitter Glass,2025-01-30,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3354980/header.jpg?t=1740236386,True,False,False,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']","['English', 'French', 'Italian', 'German', 'Spanish - Spain']","[""Doesn't Matter Games""]",19,0,0,0,0,0,100.0,13.0,"['Psychological Horror', 'Horror', 'Thriller', 'Western', 'First-Person', 'Story Rich', 'Exploration', 'Dark', 'Atmospheric', 'Drama', 'Mystery', 'America', 'Cinematic', 'Logic', 'Psychological', 'Lore-Rich', 'Inventory Management', 'Realistic', '3D', 'Singleplayer']",Doesn't Matter Games
2744650,The Moon 2044,2024-09-03,0.0,5.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2744650/header.jpg?t=1725387679,True,False,False,0,0,['English'],['English'],['RedKar Devs'],11,3,0,0,0,0,84.0,13.0,"['Action', 'Adventure', 'Action-Adventure', 'Shooter', 'Arena Shooter', 'Hero Shooter', 'Top-Down Shooter', '3D', 'Realistic', 'Top-Down', 'Aliens', 'Atmospheric', 'Dark', 'Futuristic', 'Horror', 'Investigation', 'Military', 'Mystery', 'Sci-fi', 'Survival Horror']",RedKar Devs
3107990,Convoluted Incident: Pinch me,2024-09-02,0.0,8.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3107990/header.jpg?t=1725292772,True,False,False,0,0,"['English', 'Russian']","['English', 'Russian']",['Gamesforfarm'],10,2,0,0,0,0,83.0,12.0,"['Adventure', 'RPG', 'Action', 'Visual Novel', 'Design & Illustration', 'Interactive Fiction', 'Action RPG', 'Walking Simulator', 'Side Scroller', 'Choose Your Own Adventure', 'Mystery Dungeon', 'Exploration', 'Hidden Object', 'Rogue-lite', '2D', 'Voxel', 'Isometric', 'Cinematic', 'Horror', 'Investigation']",Gamesforfarm
2848550,Fall Of The MS Estonia,2024-12-06,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2848550/header.jpg?t=1733537771,True,False,False,0,0,['English'],['English'],['Interactive Gaming Studios'],10,4,0,0,0,0,75.0,12.0,"['Casual', 'Simulation', 'Atmospheric', 'Historical', 'Exploration', 'Immersive Sim', 'Experience', 'Education', 'Immersive', 'Naval', 'Real-Time', 'Walking Simulator', '3D', 'Action-Adventure', 'First-Person', 'Linear', 'Realistic', ""1990's"", 'Destruction', 'Singleplayer']",Interactive Gaming Studios
2962220,Little Fish Swims On,2024-06-19,0.0,1.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2962220/header.jpg?t=1739887340,True,False,False,0,0,"['English', 'Simplified Chinese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Traditional Chinese', 'Portuguese - Brazil', 'Spanish - Latin America', 'Korean']","['English', 'Simplified Chinese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Traditional Chinese', 'Portuguese - Brazil', 'Spanish - Latin America', 'Korean']",['DeepSeaStudio'],17,0,0,0,0,0,100.0,12.0,"['Casual', 'Simulation', 'Idler', 'Creature Collector', 'Relaxing', 'Indie', 'Clicker', '2D', 'Pixel Graphics', 'Singleplayer']",DeepSeaStudio
2943390,MOON THIRST,2024-05-13,0.0,29.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2943390/header.jpg?t=1715618417,True,False,False,0,0,"['English', 'Russian']","['English', 'Russian']",['Lieb'],10,3,0,0,0,0,83.0,12.0,"['Adventure', 'RPG', 'Action', 'Action-Adventure', 'Rogue-like', 'Action RPG', 'Choose Your Own Adventure', 'Mystery Dungeon', '2D', 'Indie', 'Pixel Graphics', 'Colorful', 'Survival', 'Open World', 'Singleplayer']",Lieb
1035320,MarineVerse Sailing Club,2024-04-23,0.0,19.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1035320/header.jpg?t=1734315269,True,True,False,0,0,"['English', 'French', 'Polish', 'German']","['English', 'Polish', 'German']",['MarineVerse'],29,7,0,0,0,0,66.0,12.0,"['Sailing', 'Competitive', 'VR', 'Relaxing', 'Sports', 'Simulation', 'Tutorial', 'e-sports', 'Physics', 'Education', 'Racing', 'Immersive Sim', 'Naval', '6DOF', 'Realistic', 'Real Time Tactics', 'Multiplayer', 'PvP', 'Procedural Generation', 'Singleplayer']",MarineVerse
3053510,Nordic Racing,2024-07-04,0.0,0.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3053510/header.jpg?t=1720112633,True,False,False,0,0,['English'],['English'],['Ready To Play'],11,5,0,0,0,0,91.0,12.0,"['Casual', 'Racing', 'Arcade', 'Automobile Sim', 'Combat Racing', 'First-Person', 'Third Person', '3D', 'Driving', 'Open World', 'Singleplayer']",Ready To Play
2496160,Rebel!,2024-06-05,0.0,0.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2496160/header.jpg?t=1720282609,True,False,False,0,0,['English'],['English'],['The Ministry of Propaganda'],13,0,0,0,0,0,100.0,12.0,"['Action', 'Casual', 'Top-Down', 'Arcade', 'Cartoony', '2.5D', 'Cartoon', 'Cute', 'Comedy', 'Conspiracy', 'Old School', 'Retro', 'Combat', 'Perma Death', 'Score Attack', 'Singleplayer', 'Indie', 'Shooter', 'Looter Shooter', 'Rogue-lite']",The Ministry of Propaganda
2780310,Silicon War:Blitz,2024-04-15,0.0,4.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2780310/header.jpg?t=1724897992,True,False,False,0,0,"['English', 'Russian', 'Simplified Chinese', 'Portuguese - Portugal']","['English', 'Portuguese - Portugal']",['Initial F Studio'],11,1,0,0,0,0,91.0,12.0,"['VR', 'Action', 'Bullet Hell', 'Mechs', 'Rogue-lite', 'Shooter', '3D', ""Shoot 'Em Up"", 'Rogue-like', 'Sci-fi', 'Space', 'Singleplayer', 'Futuristic', 'Gun Customization', 'First-Person', 'Robots', 'Indie']",Initial F Studio
2981910,Jurassic Tower Defense,2024-11-07,0.0,6.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2981910/header.jpg?t=1731018437,True,False,False,0,0,['English'],['English'],['Iker Rodrigo'],10,1,0,0,0,0,83.0,12.0,"['Auto Battler', 'Indie', 'Wargame', '3D', 'Third Person', 'Dinosaurs', 'Combat', 'Strategy', 'Resource Management', 'Singleplayer']",Iker Rodrigo
2613120,Veil of Shadows,2024-09-12,0.0,5.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2613120/header.jpg?t=1738875861,True,False,True,0,0,"['English', 'French', 'Portuguese - Brazil', 'Spanish - Latin America', 'German', 'Japanese']","['English', 'Japanese']",['Imponix Game Studio'],21,0,0,0,0,0,100.0,12.0,"['Twin Stick Shooter', 'Rogue-lite', 'Action-Adventure', 'PvE', 'Action RPG', 'Isometric', 'Top-Down', 'Female Protagonist', 'RPG', '2D', 'Pixel Graphics', 'Multiple Endings', 'Nonlinear', 'Action', 'Casual', 'Drama', 'Emotional', 'Mystery', 'Adventure', 'Singleplayer']",Imponix Game Studio
2799040,Cubic Enigma,2024-04-25,0.0,8.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2799040/header.jpg?t=1714054602,True,False,False,0,0,"['English', 'Russian']",['Russian'],['SVGames'],10,6,0,0,0,0,50.0,12.0,"['Puzzle', 'First-Person', 'Story Rich', 'Puzzle-Platformer', 'Exploration', 'Walking Simulator', 'Philosophical', '3D', 'Realistic', 'Atmospheric', 'Logic', 'Nature', 'Relaxing', 'Mystery', 'Nonlinear', 'Adventure', 'Open World', 'Singleplayer', 'Rome', 'Indie']",SVGames
3349670,Cavalry Charge·Three Kingdoms,2024-12-14,0.0,6.99,5,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3349670/header.jpg?t=1738572986,True,False,False,0,0,"['English', 'Simplified Chinese', 'Traditional Chinese']","['Simplified Chinese', 'Traditional Chinese']",['Liudao Wuyu Game Studio'],10,3,0,0,0,3,75.0,12.0,"['Strategy', 'RTS', 'Turn-Based Strategy', 'Grand Strategy', 'Real Time Tactics', 'Wargame', '2D', 'Top-Down', 'Drama', 'Historical', 'War', 'PvP', 'Multiplayer', 'Massively Multiplayer']",Liudao Wuyu Game Studio
3071520,There's No Monsters,2024-10-28,0.0,3.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3071520/header.jpg?t=1732084545,True,True,True,0,0,"['English', 'Japanese', 'Korean', 'Polish', 'Simplified Chinese', 'Traditional Chinese']","['English', 'Japanese', 'Korean', 'Polish', 'Simplified Chinese', 'Traditional Chinese']","['Error 300', 'Gamersky Games']",14,0,0,0,0,1,100.0,12.0,"['Casual', 'Point & Click', 'Hidden Object', 'Cartoony', 'Cute', 'Singleplayer', 'Horror', 'Indie', 'Puzzle', '2D', 'Minimalist', 'Relaxing', 'Retro', 'Family Friendly']",Error 300
515010,A Duel Hand Disaster: Trackher,2024-10-04,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/515010/header.jpg?t=1731028348,True,False,False,0,0,['English'],['English'],['Ask An Enemy Studios'],31,3,0,0,0,0,91.0,12.0,"['Choices Matter', 'Score Attack', 'Female Protagonist', 'Arcade', 'Time Manipulation', 'Split Screen', 'Singleplayer', 'Twin Stick Shooter', 'Action', 'Bullet Hell', 'Shooter', 'Controller', 'Rogue-like', 'Retro', 'Difficult', 'Indie', 'Strategy', 'Action Roguelike', 'Voxel', ""Shoot 'Em Up""]",Ask An Enemy Studios
2555910,A Nutritious Boyfriend,2024-02-14,0.0,3.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2555910/header.jpg?t=1708933205,True,True,True,0,0,['English'],['English'],['FrostyBicep'],15,4,0,0,0,0,75.0,12.0,"['Casual', 'Simulation', 'Visual Novel', 'Dating Sim', 'Choose Your Own Adventure', '2D', 'Anime', 'Realistic', 'Comedy', 'Drama', 'Family Friendly', 'Nature', 'Otome', 'Romance', 'Sports', 'Supernatural', 'Choices Matter', 'Story Rich', 'Conversation', 'Female Protagonist']",FrostyBicep
2443150,Trash Bandits,2024-07-30,0.0,14.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2443150/header.jpg?t=1722355369,True,False,False,0,0,['English'],['English'],['Crab Bucket Software'],14,1,0,0,0,0,100.0,12.0,"['Puzzle-Platformer', 'Precision Platformer', 'Funny', 'Heist', 'Level Editor', 'Crime', 'Platformer', 'Creature Collector', 'Cute', 'Action', 'Noir', '2D Platformer', 'Side Scroller', 'Pixel Graphics', 'Adventure', 'Retro', '2D', 'Alternate History', 'Controller', 'Capitalism']",Crab Bucket Software
3235580,Local Opera,2024-11-27,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3235580/header.jpg?t=1732711329,True,False,False,0,0,"['English', 'Simplified Chinese']",['Simplified Chinese'],['Dreamy_Chat'],4,8,0,0,0,0,33.0,12.0,"['Psychological Horror', 'Mystery', 'Drama', 'Atmospheric', 'Open World', 'Thriller', 'Horror', 'Detective', 'Investigation', 'First-Person', 'Story Rich', 'Simulation', 'Multiple Endings', 'Platformer', 'Puzzle', '3D', 'Realistic', 'Adventure', 'Singleplayer', 'Interactive Fiction']",Dreamy_Chat
3252900,Terror in the Corn,2024-10-23,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3252900/header.jpg?t=1729749971,True,False,False,0,0,['English'],['English'],"['FreakZone Games', 'Bit Bot Media']",14,1,0,0,0,0,91.0,12.0,"['Action', 'Horror', 'First-Person', 'Atmospheric', 'Exploration', '3D', 'Cinematic', 'Realistic', 'Survival Horror', 'Western', 'Controller', 'Stealth', 'Singleplayer', 'Adventure', 'Action-Adventure', 'Dark', 'Dark Fantasy', 'Dark Humor', 'Supernatural', 'Immersive']",FreakZone Games
2820310,Muchacho Bean,2024-05-31,0.0,2.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2820310/header.jpg?t=1738864632,True,False,False,0,0,['English'],['English'],['Retsnail Games'],43,1,0,0,0,0,91.0,12.0,"['Indie', 'Action Roguelike', 'Precision Platformer', 'Rogue-lite', 'Bullet Hell', 'Difficult', 'Pixel Graphics', 'Arcade', '2D', ""Shoot 'Em Up"", 'Action', 'Retro', 'Casual', 'Runner', 'Shooter', 'Singleplayer', 'Replay Value', ""1990's"", 'Funny', 'Score Attack']",Retsnail Games
2655920,Gravitorium,2024-08-07,0.0,7.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2655920/header.jpg?t=1736862616,True,True,False,0,0,['English'],['English'],['Rene Elias'],13,0,0,0,0,0,100.0,12.0,"['2D Platformer', 'Precision Platformer', 'Pixel Graphics', 'Difficult', 'Space', 'Cute', 'Puzzle-Platformer', 'Aliens', 'Indie', 'Puzzle', 'Retro', 'Sci-fi', 'Controller', '2D', 'Linear', 'Platformer', 'Logic', 'Action', 'Singleplayer', 'Atmospheric']",Rene Elias
3093370,The Last Sight,2024-08-06,0.0,4.99,2,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3093370/header.jpg?t=1733499636,True,False,False,0,0,['English'],['English'],['FallenDevs'],10,3,0,0,0,0,75.0,12.0,"['Hacking', 'Horror', 'Psychological Horror', 'Puzzle', 'Mystery', 'Investigation', 'Perma Death', 'Tutorial', '3D', 'First-Person', 'Multiple Endings', 'Nonlinear', 'Action', 'Realistic', 'Simulation', 'Logic', 'Singleplayer', 'Indie']",FallenDevs
2509120,AtmaSphere 2,2024-08-03,0.0,0.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2509120/header.jpg?t=1728685850,True,False,False,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Thai', 'Traditional Chinese', 'Ukrainian', 'Vietnamese', 'Croatian']","['English', 'Croatian']",['TheGamesFortress'],30,3,0,0,80,1,83.0,12.0,"['3D Platformer', 'Adventure', 'Snow', 'Precision Platformer', 'Medieval', 'Casual', 'Puzzle-Platformer', 'Platformer', 'Action', 'Collectathon', 'Exploration', '3D', 'Cinematic', 'Realistic', 'Third Person', 'Alternate History', 'Atmospheric', 'Historical', 'Relaxing', 'Controller']",TheGamesFortress
2159450,Realm of Dread,2024-01-29,0.0,11.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2159450/header.jpg?t=1721896771,True,False,False,0,0,"['English', 'Turkish', 'German', 'Simplified Chinese', 'French', 'Italian', 'Spanish - Spain', 'Japanese', 'Spanish - Latin America', 'Polish', 'Russian']","['English', 'Russian']",['Delta Bright'],10,5,0,0,0,0,58.0,12.0,"['Action', 'Adventure', 'Action-Adventure', 'Atmospheric', 'Exploration', 'Horror', 'Survival Horror', 'Psychological Horror', 'Thriller', 'FPS', 'Mystery', 'Walking Simulator', 'First-Person', '3D', 'Sci-fi', 'Demons', 'Dark', 'Nature', 'Inventory Management', 'Zombies']",Delta Bright
2410150,Blackheart,2024-10-30,0.0,19.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2410150/header.jpg?t=1730313991,True,False,False,0,0,['English'],['English'],['Hyporeal'],17,0,0,0,0,0,100.0,12.0,"['Action RPG', 'Top-Down Shooter', 'Dark Fantasy', 'RPG', 'Exploration', 'Action-Adventure', 'Atmospheric', '2D', 'Top-Down', 'Multiple Endings', 'Emotional', 'Stylized', 'Magic', 'Philosophical', 'Controller', 'Conversation', 'Adventure', 'Drama', 'Action', 'Interactive Fiction']",Hyporeal
1178520,Hearts 3D Premium,2024-04-23,0.0,4.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1178520/header.jpg?t=1740443702,True,False,True,0,0,"['English', 'German']","['English', 'German']",['BufoProject'],10,4,0,0,0,2,66.0,12.0,"['Casual', 'Simulation', 'Strategy', 'Card Game', 'Board Game', '3D', '3D Vision', 'Realistic', 'Singleplayer', 'Multiplayer', 'Atmospheric', 'Family Friendly', 'Logic', 'Retro', 'PvP', 'Tabletop', 'Artificial Intelligence', 'PvE', 'Old School', 'Indie']",BufoProject
3496950,AURORA FLIGHT (オーロラ・フライト),2025-02-20,0.0,4.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3496950/header.jpg?t=1740038633,True,False,False,0,0,['Japanese'],['Japanese'],['すたじおわかる'],6,6,0,0,0,0,50.0,12.0,"['Flight', 'Shooter', '3D Platformer', 'Military', 'Singleplayer', 'Action', 'Simulation', 'Tactical', 'Score Attack', 'Wargame', 'War', 'Automobile Sim', '3D', 'Early Access', 'Indie', 'Third Person', 'First-Person', 'Destruction']",すたじおわかる
2666370,Lumenile: Found Footage,2024-01-04,0.0,6.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2666370/header.jpg?t=1704431790,True,False,False,0,0,['English'],['English'],['thedevvdude'],11,4,0,0,0,0,66.0,12.0,"['Horror', 'Psychological Horror', 'Adventure', 'Puzzle', 'Realistic', 'Exploration', 'First-Person', '3D', 'Atmospheric', 'Singleplayer', 'Indie', 'Psychological', 'Linear', 'Narration', 'Open World']",thedevvdude
2521480,The Lands of Hyberian,2024-02-23,0.0,0.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2521480/header.jpg?t=1741281268,True,False,False,0,0,['English'],['English'],['SkyWeb Technologies LLC'],13,0,0,0,0,0,100.0,12.0,"['Early Access', 'RPG', 'Adventure', 'Singleplayer', 'Story Rich', 'Medieval', '2D', 'Puzzle', 'Point & Click', 'Strategy RPG', 'Turn-Based Strategy', 'Tactical RPG', 'Combat', 'Fantasy', 'Interactive Fiction', 'CRPG', 'Clicker', 'Hand-drawn', 'Text-Based', 'Conversation']",SkyWeb Technologies LLC
374780,Positron,2024-11-21,0.0,14.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/374780/header.jpg?t=1739543947,True,False,False,0,0,['English'],['English'],['Retroburn'],19,0,0,0,0,0,100.0,12.0,"['Arcade', 'Stylized', 'Racing', 'Indie', 'Puzzle', 'Cyberpunk', 'Early Access', 'Casual', 'Puzzle-Platformer', 'Action', 'Collectathon', 'Runner', 'Colorful', 'Split Screen', 'Third Person', '3D', 'Abstract', 'Cinematic', 'First-Person', 'Minimalist']",Retroburn
3193800,VHScape,2024-09-26,0.0,3.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3193800/header.jpg?t=1727373700,True,False,False,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Finnish', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Turkish', 'Czech', 'Danish', 'Dutch', 'Greek', 'Hungarian', 'Norwegian', 'Romanian', 'Traditional Chinese', 'Ukrainian']","['English', 'Ukrainian']","['Cluck Games, LLC']",12,1,0,0,0,0,91.0,12.0,"['Psychological Horror', 'Walking Simulator', 'Horror', 'First-Person', 'Exploration', 'Puzzle', 'Immersive Sim', '3D', 'Surreal', 'Atmospheric', 'Linear', 'Simulation', 'Controller', 'Psychological', 'Mystery', 'Supernatural', 'Adventure', 'Singleplayer', 'Retro', 'Indie']","Cluck Games, LLC"
1305890,GunGuru,2024-04-03,0.0,4.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1305890/header.jpg?t=1719134515,True,False,False,0,0,['English'],['English'],['Darkware'],12,2,0,0,0,0,83.0,12.0,"['Shooter', '2D', 'Post-apocalyptic', 'Procedural Generation', 'Action', 'Dystopian ', 'Sci-fi', 'Science', 'Atmospheric', 'Action Roguelike', ""Shoot 'Em Up"", 'Top-Down', 'Dark', 'Adventure', 'RPG', 'Action RPG', 'Arcade', 'Sandbox', 'Arena Shooter', 'Dungeon Crawler']",Darkware
3266590,Die for the Economy!,2024-12-20,0.0,7.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3266590/header.jpg?t=1734690126,True,False,False,0,0,['English'],['English'],['Tea Monster Games'],12,0,0,0,0,0,100.0,12.0,"['Action', 'Shooter', 'Top-Down Shooter', 'Pixel Graphics', 'Capitalism', 'Dystopian ', 'Futuristic', 'Robots', 'Sci-fi', 'Survival', 'Survival Horror', 'Controller', 'Procedural Generation', 'Score Attack', 'Singleplayer', 'Economy', 'Retro']",Tea Monster Games
2924660,Fault - Broken Promises,2024-11-21,0.0,12.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2924660/header.jpg?t=1732234997,True,False,False,0,0,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']","['Japanese', 'Traditional Chinese']",['Saikey Studios'],23,3,0,0,0,1,75.0,12.0,"['RPG', '2D', 'Anime', 'Cute', 'Adventure', 'RPGMaker', 'Singleplayer', 'Fantasy', 'Drama', 'Action RPG', 'Emotional', 'Magic', 'Romance', 'Choices Matter', 'Indie', 'Multiple Endings', 'Turn-Based Combat', 'Sexual Content', 'Hentai', 'Nudity']",Saikey Studios
2850620,Cave Hikers,2024-12-06,0.0,9.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2850620/header.jpg?t=1733734875,True,False,False,0,0,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Simplified Chinese', 'Russian', 'Croatian']","['English', 'Croatian']","['Studio Spektar', 'Porcupine Parkour']",19,0,0,0,0,0,100.0,12.0,"['Exploration', 'Puzzle', 'Female Protagonist', 'Cute', 'Fantasy', 'Relaxing', 'Point & Click', 'Adventure', 'Singleplayer', 'Surreal', 'Story Rich', 'Comedy', 'Colorful', '2D', 'Casual', 'Underground', 'Nature', 'Hand-drawn', 'Wholesome', 'Hidden Object']",Studio Spektar
2744640,Shotgun Chicken,2024-01-04,0.0,3.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2744640/header.jpg?t=1706901116,True,False,True,0,0,['English'],['English'],['DoughnutDev'],15,0,0,0,0,0,100.0,12.0,"['Precision Platformer', 'Platformer', '2D Platformer', 'Adventure', 'Pixel Graphics', 'Cute', '2D', 'Physics', 'Survival', 'Linear', 'Singleplayer', 'Shooter']",DoughnutDev
